authority,region,location,sampleID,Aluminium,Ammonium,Conductivity,Fluoride,Iron,Nitrate,pH,Sodium,Total Chlorine,Turbidity
25,1754,loc8119,10264,21,NA,151,NA,7,NA,7.5,NA,0.39,NA
25,1754,loc8120,10265,41,0.0128571,153,0.65,5,2.08143,8.2,9,0.09,0.16
25,1754,loc8121,10266,37,NA,158,0.66,2,2.03714,8.5,8,0.32,0.12
25,1754,loc8122,10267,19,NA,149,NA,4,NA,7.8,NA,0.4,0.13
25,1754,loc8123,10268,23,NA,148,NA,10,NA,7.8,NA,0.33,NA
25,1754,loc8124,10269,28,0.0385714,469,NA,0.71,NA,7.6,NA,0.14,0.12
25,1754,loc8125,10270,14,NA,146,NA,10,NA,7.6,NA,0.39,NA
25,1754,loc8126,10271,36,NA,154,NA,11,NA,8,NA,0.53,0.12
25,1754,loc8127,10272,36,NA,152,NA,6,NA,8.1,NA,0.52,NA
25,1754,loc8128,10273,27,NA,408,NA,9,NA,7.9,NA,0.6,NA
25,1754,loc8129,10274,24,0.0385714,144,NA,8,NA,7.9,NA,0.33,NA
25,1754,loc8130,10275,34,NA,144,NA,8,NA,7.8,NA,0.39,0.49
25,1754,loc8131,10276,9,0.0128571,143,NA,101,NA,7,NA,0.41,0.11
25,1754,loc8132,10277,61,NA,142,NA,186,NA,8.1,NA,0.42,1.37
25,1754,loc8133,10278,25,NA,148,NA,4,NA,7.9,NA,0.29,0.11
25,1754,loc8134,10279,36,0.0128571,142,NA,9,NA,7.8,NA,0.32,NA
25,1754,loc8135,10280,26,NA,154,NA,6,NA,7.8,NA,0.51,0.1
25,1754,loc8136,10281,33,NA,146,NA,40,NA,7.8,NA,0.48,NA
25,1754,loc8137,10282,40,NA,155,NA,6,NA,8.4,NA,0.27,NA
25,1754,loc8138,10283,18,NA,148,NA,5,NA,7.6,NA,0.32,NA
25,1754,loc8139,10284,13,0.0257143,148,NA,9,NA,7.5,NA,0.34,NA
25,1754,loc8140,10285,13,0.0128571,153,NA,29,NA,7.6,NA,0.35,NA
25,1754,loc8141,10286,39,NA,144,NA,10,NA,8.1,NA,0.38,0.26
25,1754,loc8142,10287,27,NA,155,NA,6,NA,8,NA,0.55,0.36
25,1754,loc8143,10288,15,0.0128571,148,NA,7,NA,7.2,NA,0.37,0.11
25,1754,loc8144,10289,31,NA,151,NA,9,NA,8,NA,0.32,0.14
25,1754,loc8145,10290,19,NA,141,NA,49,NA,7.4,NA,0.44,0.11
25,1754,loc8146,10291,23,NA,149,NA,5,NA,7.9,NA,0.37,NA
25,1754,loc8147,10292,24,NA,144,NA,11,NA,7.8,NA,0.46,0.11
25,1754,loc8148,10293,14,NA,146,NA,9,NA,7.5,NA,0.35,NA
25,1754,loc8149,10294,32,NA,142,NA,36,NA,7.8,NA,0.29,0.3
25,1754,loc8150,10295,29,NA,150,NA,8,NA,7.8,NA,0.32,NA
25,1754,loc8151,10296,46,NA,140,0.6,5,2.30286,8,8,0.39,NA
25,1754,loc8152,10297,31,NA,149,NA,7,NA,8.1,NA,0.36,NA
25,1754,loc8153,10298,38,NA,147,NA,64,NA,8.2,NA,0.12,0.67
25,1754,loc8154,10299,46,NA,143,NA,19,NA,8,NA,0.34,0.14
25,1754,loc8155,10300,26,NA,148,NA,8,NA,8,NA,0.31,NA
25,1754,loc8156,10301,49,NA,154,NA,7,NA,8.3,NA,0.35,NA
25,1754,loc8157,10302,26,NA,149,NA,4,NA,7.8,NA,0.35,0.1
25,1754,loc8158,10303,19,NA,146,NA,16,NA,7.5,NA,0.34,NA
25,1754,loc8159,10304,14,NA,148,NA,8,NA,7.6,NA,0.36,NA
25,1754,loc8160,10305,49,NA,143,NA,7,NA,8.5,NA,0.6,NA
25,1754,loc8161,10306,27,NA,149,NA,7,NA,8,NA,0.48,0.13
25,1754,loc8162,10307,26,NA,144,NA,2,NA,8.1,NA,0.28,NA
25,1754,loc8163,10308,21,NA,151,NA,6,NA,7.9,NA,0.33,NA
25,1754,loc8164,10309,29,NA,148,NA,48,NA,7.6,NA,0.46,NA
25,1754,loc8165,10310,44,0.0128571,148,NA,2,NA,8.8,NA,0.39,NA
25,1754,loc8166,10311,21,NA,149,NA,8,NA,7.8,NA,0.32,NA
25,1754,loc8167,10312,22,NA,142,NA,6,NA,7.4,NA,0.3,NA
25,1754,loc8168,10313,29,NA,152,NA,29,NA,7.8,NA,0.32,NA
25,1754,loc8169,10314,29,NA,149,NA,20,NA,7.9,NA,0.23,NA
25,1754,loc8170,10315,25,NA,143,NA,38,NA,7.9,NA,0.19,0.14
25,1754,loc8171,10316,58,NA,153,NA,51,NA,8.3,NA,0.29,NA
25,1754,loc8172,10317,25,0.0128571,150,NA,3,NA,8,NA,0.5,0.11
25,1754,loc8173,10318,45,NA,146,NA,25,NA,8.3,NA,0.4,0.13
25,1754,loc8174,10319,23,0.0385714,144,NA,9,NA,7.8,NA,0.36,NA
25,1754,loc8175,10320,36,NA,142,NA,9,NA,7.9,NA,0.33,0.11
25,1754,loc8176,10321,25,NA,148,NA,9,NA,7.8,NA,0.29,NA
25,1754,loc8177,10322,42,NA,142,NA,4,NA,7.9,NA,0.33,NA
25,1754,loc8178,10323,29,NA,144,NA,18,NA,7.9,NA,0.21,NA
25,1754,loc8179,10324,31,NA,144,0.63,6,1.99286,8,8,0.49,NA
25,1754,loc8180,10325,32,NA,146,NA,20,NA,8,NA,0.45,0.13
25,1754,loc8181,10326,17,NA,148,NA,7,NA,7.5,NA,0.33,NA
25,1754,loc8182,10327,27,NA,153,NA,18,NA,7.8,NA,0.17,0.14
25,1754,loc8183,10328,48,0.0128571,145,NA,8,NA,8,NA,0.46,0.14
25,1754,loc8184,10329,16,NA,148,NA,9,NA,7.5,NA,0.33,NA
25,1754,loc8185,10330,40,NA,148,NA,6,NA,8.1,NA,0.33,NA
25,1754,loc8186,10331,37,NA,147,NA,3,NA,8.2,NA,0.54,NA
25,1754,loc8187,10332,30,NA,653,NA,5,NA,7.8,NA,0.62,NA
25,1754,loc8188,10333,13,NA,149,NA,47,NA,7.5,NA,0.36,NA
25,1754,loc8189,10334,20,NA,156,NA,25,NA,8,NA,0.58,0.14
25,1754,loc8190,10335,28,NA,150,NA,8,NA,8,NA,0.49,0.26
25,1754,loc8191,10336,34,0.0128571,147,NA,4,NA,8.2,NA,0.18,0.41
25,1754,loc8192,10337,30,NA,150,NA,6,NA,8.1,NA,0.42,0.11
25,1754,loc8193,10338,16,NA,204,NA,5,NA,7.4,NA,0.32,NA
25,1754,loc8194,10339,36,NA,150,NA,2,NA,8.5,NA,0.46,0.11
25,1754,loc8195,10340,37,NA,145,NA,12,NA,8.2,NA,0.45,0.35
25,1754,loc8196,10341,37,0.0128571,148,NA,3,NA,8.2,NA,0.58,0.11
25,1754,loc8197,10342,36,NA,143,NA,16,NA,7.9,NA,0.47,0.51
25,1754,loc8198,10343,26,NA,153,NA,22,NA,7.9,NA,0.32,0.12
25,1754,loc8199,10344,32,NA,146,NA,5,NA,7.4,NA,0.35,0.1
25,1754,loc8200,10345,44,NA,148,NA,18,NA,7.9,NA,0.35,1.22
25,1754,loc8201,10346,37,NA,142,NA,26,NA,7.8,NA,0.46,0.56
25,1754,loc8202,10347,13,0.0128571,150,NA,38,NA,7.5,NA,0.35,NA
25,1754,loc8203,10348,19,NA,143,NA,1,NA,7.7,NA,0.36,NA
25,1754,loc8204,10349,36,NA,145,NA,27,NA,8,NA,0.26,5.17
25,1754,loc8205,10350,24,NA,149,NA,17,NA,7.9,NA,0.41,0.1
25,1754,loc8206,10351,24,NA,149,NA,32,NA,7.8,NA,0.32,0.19
25,1754,loc8207,10352,22,NA,148,NA,6,NA,7.8,NA,0.44,0.13
25,1754,loc8208,10353,27,0.0128571,151,NA,10,NA,8.2,NA,0.44,NA
25,1754,loc8209,10354,63,0.0128571,153,NA,33,NA,8.4,NA,0.41,0.31
25,1754,loc8210,10355,23,NA,153,NA,34,NA,8,NA,0.36,0.12
25,1754,loc8211,10356,28,NA,517,NA,9,NA,7.9,NA,0.54,NA
25,1754,loc8212,10357,30,NA,149,NA,27,NA,7.9,NA,0.33,0.11
25,1754,loc8213,10358,40,NA,144,NA,9,NA,8.2,NA,0.42,0.13
25,1754,loc8214,10359,27,NA,152,NA,5,NA,8.1,NA,0.37,0.12
25,1754,loc8215,10360,18,NA,152,NA,3,NA,8,NA,0.3,NA
25,1754,loc8216,10361,46,NA,143,NA,6,NA,8.3,NA,0.48,NA
25,1754,loc8217,10362,45,NA,147,NA,22,NA,8.5,NA,0.42,NA
25,1754,loc8218,10363,23,NA,142,NA,9,NA,7.5,NA,0.41,NA
25,1754,loc8219,10364,44,NA,164,NA,44,NA,8.3,NA,0.38,0.15
25,1754,loc8220,10365,41,NA,146,NA,33,NA,7.9,NA,0.48,NA
25,1754,loc8221,10366,44,NA,142,0.64,3,2.12571,8,8,0.26,NA
25,1754,loc8222,10367,17,0.0128571,150,NA,3,NA,7.6,NA,0.35,NA
25,1754,loc8223,10368,32,NA,143,NA,6,NA,8,NA,0.52,NA
25,1754,loc8224,10369,34,NA,144,NA,10,NA,8.1,NA,0.44,0.53
25,1754,loc8225,10370,43,NA,140,NA,4,NA,7.5,NA,0.32,0.29
25,1754,loc8226,10371,29,NA,170,NA,3,NA,8.2,NA,0.42,NA
25,1754,loc8227,10372,32,NA,147,NA,4,NA,8.3,NA,0.31,NA
25,1754,loc8228,10373,42,NA,145,NA,9,NA,8.3,NA,0.29,0.1
25,1754,loc8229,10374,16,NA,153,NA,2,NA,7.9,NA,0.34,NA
25,1754,loc8230,10375,44,NA,142,NA,12,NA,8,NA,0.28,NA
25,1754,loc8231,10376,37,NA,150,NA,6,NA,8.2,NA,0.29,0.1
25,1754,loc8232,10377,34,0.0257143,144,NA,10,NA,8.1,NA,0.41,NA
25,1754,loc8233,10378,32,NA,153,NA,9,NA,7.9,NA,0.3,0.1
25,1754,loc8234,10379,42,NA,143,NA,33,NA,8.4,NA,0.33,0.18
25,1754,loc8235,10380,24,NA,147,0.68,7,1.86,7.8,7.2,0.47,0.17
25,1754,loc8236,10381,25,NA,141,NA,5,NA,7.4,NA,0.31,NA
25,1754,loc8237,10382,40,NA,145,NA,5,NA,8.1,NA,0.28,0.13
25,1754,loc8238,10383,38,0.0128571,140,NA,7,NA,7.9,NA,0.42,NA
25,1754,loc8239,10384,21,NA,147,NA,4,NA,7.7,NA,0.24,NA
25,1754,loc8240,10385,32,NA,147,NA,8,NA,8,NA,0.41,0.1
25,1754,loc8241,10386,36,0.0128571,154,NA,10,NA,8,NA,0.3,NA
25,1754,loc8242,10387,36,NA,156,NA,36,NA,7.8,NA,0.32,0.13
25,1754,loc8243,10388,39,NA,144,NA,9,NA,8.2,NA,0.3,0.11
25,1754,loc8244,10389,38,NA,146,NA,8,NA,7.8,NA,0.47,0.19
25,1754,loc8245,10390,34,NA,165,0.7,5,1.81571,8.1,9,0.23,0.27
25,1754,loc8246,10391,45,NA,151,NA,6,NA,8.1,NA,0.33,0.1
25,1754,loc8247,10392,42,0.0128571,149,NA,4,NA,8.4,NA,0.22,0.22
25,1754,loc8248,10393,30,NA,149,NA,9,NA,8,NA,0.34,NA
25,1754,loc8249,10394,39,NA,149,NA,5,NA,8.1,NA,0.53,0.12
25,1754,loc8249,10395,25,NA,146,NA,5,NA,8.1,NA,0.45,0.12
25,1754,loc8250,10396,23,0.0128571,147,NA,140,NA,7.8,NA,0.37,0.16
25,1754,loc8251,10397,40,0.0128571,140,NA,11,NA,8.2,NA,0.38,NA
25,1754,loc8252,10398,33,NA,144,NA,10,NA,7.9,NA,0.38,0.11
25,1754,loc8253,10399,43,NA,143,NA,21,NA,8.2,NA,0.22,NA
25,1754,loc8254,10400,22,NA,154,NA,14,NA,8,NA,0.47,NA
25,1754,loc8255,10401,27,NA,143,NA,6,NA,7.8,NA,0.32,NA
25,1754,loc8256,10402,27,NA,149,NA,43,NA,8,NA,0.23,0.11
25,1754,loc8257,10403,30,0.0128571,146,NA,15,NA,7.8,NA,0.47,0.13
25,1754,loc8258,10404,40,NA,154,NA,3,NA,8.2,NA,0.41,NA
25,1754,loc8259,10405,28,NA,154,NA,7,NA,7.8,NA,0.3,NA
25,1754,loc8260,10406,43,NA,141,NA,5,NA,8.7,NA,0.44,NA
25,1754,loc8261,10407,37,NA,146,NA,18,NA,8.1,NA,0.24,NA
25,1754,loc8262,10408,26,NA,153,NA,7,NA,8,NA,0.56,0.11
25,1754,loc8263,10409,36,NA,148,NA,8,NA,7.8,NA,0.31,NA
25,1754,loc8264,10410,27,NA,147,NA,4,NA,8,NA,0.33,0.16
25,1754,loc8265,10411,34,NA,151,NA,8,NA,8,NA,0.3,0.11
25,1754,loc8266,10412,26,0.0128571,149,NA,8,NA,7.9,NA,0.29,0.58
25,1754,loc8267,10413,27,NA,150,NA,5,NA,8,NA,0.41,0.14
25,1754,loc8268,10414,27,NA,145,NA,8,NA,7.9,NA,0.44,0.15
25,1754,loc8269,10415,25,NA,143,NA,5,NA,7.8,NA,0.19,NA
25,1754,loc8270,10416,41,NA,145,NA,5,NA,8,NA,0.54,0.2
25,1754,loc8271,10417,22,NA,154,NA,8,NA,8,NA,0.44,NA
25,1754,loc8272,10418,13,NA,150,NA,9,NA,7.6,NA,0.34,NA
25,1754,loc8273,10419,34,NA,151,NA,6,NA,8,NA,0.51,0.13
25,1754,loc8274,10420,29,NA,146,NA,45,NA,7.8,NA,0.33,NA
25,1754,loc8275,10421,24,NA,152,NA,5,NA,8,NA,0.49,0.12
25,1754,loc8276,10422,29,NA,152,0.61,4,1.77143,8,9,0.33,0.13
25,1754,loc8277,10423,37,NA,144,NA,17,NA,7.8,NA,0.2,NA
25,1754,loc8278,10424,37,0.0128571,145,NA,10,NA,7.9,NA,0.51,0.15
25,1754,loc8279,10425,47,NA,145,NA,12,NA,8.2,NA,0.52,0.27
25,1754,loc8280,10426,34,NA,145,NA,5,NA,7.5,NA,0.31,NA
25,1754,loc8281,10427,23,NA,143,NA,7,NA,7.8,NA,0.38,0.11
25,1754,loc8282,10428,45,NA,146,NA,6,NA,8,NA,0.32,0.18
25,1754,loc8283,10429,37,NA,144,NA,51,NA,8.2,NA,0.3,0.19
25,1754,loc8284,10430,28,NA,150,0.63,10,1.77143,8,9,0.29,0.1
25,1754,loc8285,10431,43,0.0128571,147,NA,6,NA,8.2,NA,0.48,NA
25,1754,loc8286,10432,33,NA,146,NA,7,NA,7.9,NA,0.39,NA
25,1754,loc8287,10433,32,NA,147,NA,15,NA,7.9,NA,0.31,0.1
25,1754,loc8288,10434,33,NA,145,NA,154,NA,7.8,NA,0.13,0.24
25,1754,loc8289,10435,19,NA,149,NA,11,NA,7.7,NA,0.41,NA
25,1754,loc8290,10436,29,NA,150,NA,8,NA,7.9,NA,0.31,0.16
25,1754,loc8291,10437,31,NA,142,NA,11,NA,7.8,NA,0.41,NA
25,1754,loc8292,10438,39,0.0257143,146,NA,7,NA,8,NA,0.45,NA
25,1754,loc8293,10439,28,NA,149,NA,9,NA,7.9,NA,0.44,0.11
25,1754,loc8294,10440,47,NA,146,NA,3,NA,8,NA,0.06,0.16
25,1754,loc8295,10441,39,NA,154,NA,3,NA,8.5,NA,0.34,NA
25,1754,loc8296,10442,16,NA,137,NA,5,NA,7.1,NA,0.36,NA
25,1754,loc8297,10443,20,0.0128571,146,NA,4,NA,7.8,NA,0.52,0.13
25,1754,loc8298,10444,31,NA,152,NA,14,NA,8,NA,0.35,NA
25,1754,loc8299,10445,32,NA,147,NA,13,NA,8.2,NA,0.52,0.15
25,1754,loc8300,10446,20,NA,138,NA,6,NA,7.2,NA,0.35,NA
25,1754,loc8301,10447,14,NA,150,NA,10,NA,7.4,NA,0.32,NA
25,1754,loc8302,10448,16,NA,147,NA,6,NA,7.4,NA,0.34,NA
25,1754,loc8303,10449,24,NA,148,NA,10,NA,7.9,NA,0.14,NA
25,1754,loc8304,10450,26,NA,149,NA,7,NA,8,NA,0.23,NA
25,1754,loc8305,10451,14,NA,143,NA,14,NA,7.5,NA,0.35,NA
25,1754,loc8306,10452,30,NA,149,NA,10,NA,7.8,NA,0.2,0.14
25,1754,loc8307,10453,32,NA,150,NA,8,NA,7.6,NA,0.33,NA
25,1754,loc8308,10454,20,NA,151,NA,8,NA,7.6,NA,0.33,NA
25,1754,loc8309,10455,40,NA,150,NA,52,NA,8.4,NA,0.14,0.14
25,1754,loc8310,10456,43,0.0128571,146,NA,117,NA,8.3,NA,0.56,0.95
25,1754,loc8311,10457,12,NA,140,NA,19,NA,7.3,NA,0.3,NA
25,1754,loc8312,10458,33,NA,145,NA,13,NA,8,NA,0.07,0.24
25,1754,loc8313,10459,30,NA,153,NA,4,NA,8,NA,0.33,NA
25,1754,loc8314,10460,17,0.0128571,150,NA,7,NA,7.7,NA,0.29,NA
25,1754,loc8315,10461,27,NA,155,NA,19,NA,8,NA,0.32,NA
25,1754,loc8316,10462,19,NA,149,NA,8,NA,7.5,NA,0.31,NA
25,1754,loc8317,10463,30,NA,148,NA,5,NA,8,NA,0.06,NA
25,1754,loc8318,10464,27,0.0128571,466,NA,1,NA,7.6,NA,0.12,0.14
25,1754,loc8319,10465,52,NA,152,NA,106,NA,7.8,NA,0.32,0.11
25,1754,loc8320,10466,24,NA,147,NA,17,NA,7.8,NA,0.29,0.14
25,1754,loc8321,10467,28,NA,143,NA,5,NA,7.8,NA,0.15,0.22
25,1754,loc8322,10468,28,0.0257143,146,NA,17,NA,8.2,NA,0.16,NA
25,1754,loc8323,10469,17,NA,148,NA,22,NA,7.6,NA,0.35,NA
25,1754,loc8324,10470,28,NA,147,NA,7,NA,7.9,NA,0.34,0.1
25,1754,loc8325,10471,38,NA,144,NA,11,NA,8,NA,0.41,0.12
25,1754,loc8326,10472,18,NA,144,NA,17,NA,8,NA,0.31,0.63
25,1754,loc8327,10473,14,NA,142,NA,37,NA,7.4,NA,0.37,NA
25,1754,loc8328,10474,23,NA,144,NA,3,NA,7.4,NA,0.37,NA
25,1754,loc8329,10475,41,NA,155,NA,8,NA,7.9,NA,0.36,NA
25,1754,loc8330,10476,34,0.0257143,144,NA,15,NA,8,NA,0.35,0.22
25,1754,loc8331,10477,31,NA,142,NA,5,NA,7.9,NA,0.41,NA
25,1754,loc8332,10478,29,NA,156,NA,6,NA,7.8,NA,0.3,0.23
25,1754,loc8333,10479,36,NA,147,NA,18,NA,8.2,NA,0.19,0.16
25,1754,loc8334,10480,13,NA,140,NA,13,NA,7.4,NA,0.4,NA
25,1755,loc8335,10481,14,NA,509,NA,0.52,NA,7.3,NA,0.27,NA
25,1755,loc8336,10482,NA,0.0128571,507,NA,NA,NA,7.3,NA,0.21,NA
25,1755,loc8337,10483,0.97,NA,617,NA,NA,NA,7.2,NA,0.39,NA
25,1755,loc8338,10484,NA,0.0128571,509,0.07,NA,14.3486,7.2,9,0.18,NA
25,1755,loc8339,10485,NA,NA,514,NA,NA,NA,7.2,NA,0.18,0.22
25,1755,loc8340,10486,3,NA,508,NA,NA,NA,7.2,NA,0.27,NA
25,1755,loc8341,10487,17,NA,512,NA,18,NA,7.3,NA,0.38,NA
25,1755,loc8342,10488,NA,NA,512,0.07,NA,13.4186,7.2,9,0.27,NA
25,1755,loc8343,10489,NA,NA,515,NA,NA,NA,7.3,NA,0.07,0.23
25,1756,loc8344,10490,29,0.0128571,263,NA,3,NA,7.7,NA,0.55,0.14
25,1756,loc8345,10491,22,NA,202,NA,5,NA,7.4,NA,0.35,NA
25,1756,loc8346,10492,29,NA,145,NA,6,NA,7.8,NA,0.36,0.26
25,1756,loc8347,10493,30,NA,147,NA,8,NA,7.9,NA,0.52,NA
25,1756,loc8348,10494,33,NA,511,NA,4,NA,7.7,NA,0.57,0.11
25,1756,loc8349,10495,29,NA,478,0.48,NA,9.52143,7.6,13,0.1,NA
25,1756,loc8350,10496,36,NA,290,NA,2,NA,7.8,NA,0.53,NA
25,1756,loc8351,10497,23,NA,476,NA,20,NA,7.7,NA,0.09,0.16
25,1756,loc8352,10498,31,NA,370,NA,2,NA,7.4,NA,0.07,0.13
25,1756,loc8353,10499,27,NA,251,NA,5,NA,7.5,NA,0.36,NA
25,1756,loc8354,10500,69,NA,145,NA,65,NA,8.2,NA,0.57,0.29
25,1756,loc8355,10501,12,NA,272,NA,1,NA,7.3,NA,0.11,NA
25,1756,loc8356,10502,15,NA,270,0.23,2,6.11143,7.3,8,0.16,NA
25,1756,loc8357,10503,42,NA,439,NA,111,NA,7.7,NA,0.55,0.1
25,1756,loc8358,10504,18,NA,237,NA,2,NA,7.5,NA,0.34,NA
25,1756,loc8359,10505,17,NA,302,NA,2,NA,7.5,NA,0.06,NA
25,1756,loc8360,10506,26,0.0128571,240,NA,4,NA,7.6,NA,0.32,0.11
25,1756,loc8361,10507,15,NA,289,NA,3,NA,7.4,NA,0.58,NA
25,1756,loc8362,10508,29,NA,428,NA,15,NA,7.5,NA,0.09,0.11
25,1756,loc8363,10509,24,NA,337,NA,7,NA,7.4,NA,0.41,NA
25,1756,loc8364,10510,21,NA,235,0.62,2,4.16286,7.6,10,0.36,0.13
25,1756,loc8365,10511,35,NA,269,NA,3,NA,7.7,NA,0.49,0.11
25,1756,loc8366,10512,34,NA,147,NA,5,NA,7.8,NA,0.26,NA
25,1756,loc8367,10513,33,0.0128571,222,NA,6,NA,7.6,NA,0.37,NA
25,1756,loc8368,10514,17,NA,307,NA,10,NA,7.4,NA,0.55,NA
25,1756,loc8369,10515,14,NA,209,0.58,66,3.23286,7.5,8,0.35,0.15
25,1756,loc8370,10516,43,NA,474,NA,2,NA,7.7,NA,0.53,NA
25,1756,loc8371,10517,22,NA,260,NA,5,NA,7.4,NA,0.36,NA
25,1756,loc8372,10518,24,NA,236,NA,21,NA,7.7,NA,0.39,NA
26,1757,loc8373,10519,NA,NA,687,0.65,NA,18.2,7.65,NA,NA,0.1
26,1757,loc8374,10520,NA,NA,682,NA,NA,9.2,7.64,NA,NA,0.2
26,1757,loc8375,10521,NA,NA,686,0.5,NA,37.45,7.7,10.5,0.48,NA
26,1757,loc8376,10522,NA,NA,683,0.69,NA,20.8,7.63,NA,NA,0.26
26,1757,loc8377,10523,NA,NA,695,0.67,NA,18.6,7.55,NA,NA,0.69
26,1757,loc8378,10524,NA,0.02,678,0.67,NA,22.4,7.66,NA,NA,0.21
26,1758,loc8379,10525,NA,NA,679,NA,NA,19.8,7.2,NA,NA,0.13
26,1758,loc8380,10526,NA,NA,635,NA,NA,22.1,7.17,NA,NA,0.07
26,1758,loc8381,10527,NA,0.04,623,NA,NA,19.1,7.35,NA,NA,0.09
26,1758,loc8382,10528,NA,NA,681,NA,NA,23.6,7.22,NA,NA,0.07
26,1758,loc8383,10529,NA,NA,647,NA,NA,18.3,7.22,NA,NA,0.13
26,1758,loc8384,10530,NA,0.009,657,NA,NA,30.68,7.2,11.4,0.49,NA
26,1759,loc8385,10531,NA,NA,706,NA,NA,29.13,7.2,13.1,1.87,NA
26,1759,loc8386,10532,NA,NA,698,NA,NA,24.6,7.27,NA,NA,0.08
26,1759,loc8387,10533,NA,NA,700,NA,NA,14.5,7.16,NA,NA,0.07
26,1759,loc8388,10534,NA,NA,724,NA,NA,17.2,7.18,NA,NA,0.16
26,1759,loc8389,10535,NA,NA,685,NA,NA,31.4,7.17,NA,NA,0.08
26,1759,loc8390,10536,NA,0.013,706,NA,NA,15.8,7.1,NA,NA,0.11
26,1760,loc8391,10537,NA,NA,429,0.55,NA,3.1,7.25,NA,NA,0.08
26,1760,loc8392,10538,NA,NA,429,0.55,NA,7.3,6.88,NA,NA,0.12
26,1760,loc8393,10539,NA,NA,430,0.54,NA,7.1,6.86,NA,NA,0.13
26,1760,loc8394,10540,13.6,0.024,425,0.49,NA,2.61,7.2,9.4,0.37,NA
26,1760,loc8395,10541,NA,NA,429,0.55,NA,1.9,7.36,NA,NA,0.3
26,1760,loc8396,10542,NA,NA,423,0.52,NA,3.3,6.96,NA,NA,0.17
26,1760,loc8397,10543,NA,NA,464,0.59,NA,2.4,7.2,NA,0.7,0.1
26,1760,loc8398,10544,NA,NA,424,0.56,NA,NA,7.07,NA,NA,0.13
26,1760,loc8399,10545,NA,NA,434,0.52,NA,2.1,7.38,NA,NA,0.1
26,1760,loc8400,10546,NA,NA,416,0.55,NA,6.4,7.15,NA,NA,0.17
26,1760,loc8401,10547,NA,NA,438,0.59,NA,3.6,7.28,NA,NA,0.12
26,1760,loc8402,10548,NA,NA,422,0.55,NA,NA,7.19,NA,NA,0.1
26,1760,loc8403,10549,NA,NA,410,0.53,NA,4.3,6.75,NA,NA,0.09
26,1760,loc8404,10550,NA,NA,409,0.59,NA,7.7,7.23,NA,NA,0.18
26,1760,loc8405,10551,NA,NA,428,0.52,NA,4.5,6.97,NA,NA,0.1
26,1760,loc8406,10552,NA,NA,435,0.55,NA,4.6,7.04,NA,NA,0.14
26,1760,loc8407,10553,NA,NA,431,0.54,NA,3.1,7.26,NA,NA,0.11
26,1760,loc8408,10554,NA,NA,411,0.6,NA,8.1,7.15,NA,NA,0.1
26,1760,loc8409,10555,21.8,0.019,433,0.5,NA,8.46,7.2,9.5,0.68,0.23
26,1760,loc8410,10556,NA,NA,422,0.53,NA,3.4,6.97,NA,NA,0.14
26,1761,loc8411,10557,16.7,NA,327,0.6,NA,7.26,7,11,0.82,0.17
26,1761,loc8412,10558,NA,NA,319,0.61,NA,20.4,7.25,NA,NA,0.1
26,1761,loc8413,10559,NA,0.01,354,0.53,NA,4.2,7.36,NA,NA,0.21
26,1761,loc8414,10560,NA,NA,314,NA,NA,4.6,7.31,NA,NA,0.13
26,1761,loc8415,10561,NA,NA,314,0.44,NA,NA,7.08,NA,NA,0.1
26,1761,loc8416,10562,NA,NA,337,NA,NA,5.2,7.14,NA,NA,0.11
26,1761,loc8417,10563,NA,NA,296,0.46,NA,3.5,7.16,NA,NA,0.15
26,1761,loc8418,10564,NA,NA,330,0.45,NA,3.6,7.31,NA,NA,0.14
26,1761,loc8419,10565,NA,0.01,296,0.62,NA,3.14,7.32,NA,NA,0.12
26,1761,loc8420,10566,NA,NA,373,NA,NA,5.16,7.13,NA,NA,0.08
26,1761,loc8421,10567,NA,NA,338,NA,NA,4.8,7.09,NA,NA,0.08
26,1761,loc8422,10568,NA,NA,310,NA,NA,4.4,7.16,NA,NA,0.1
26,1761,loc8423,10569,5.7,0.014,309,NA,NA,4.47,7.3,10.8,0.45,NA
26,1762,loc8424,10570,NA,NA,426,0.72,NA,10.4,7.23,NA,NA,0.12
26,1762,loc8425,10571,NA,NA,598,0.71,NA,12.1,7.3,NA,NA,0.09
26,1762,loc8426,10572,NA,NA,646,0.61,NA,11.19,7.29,NA,NA,0.18
26,1762,loc8427,10573,10.6,0.009,657,0.6,NA,15.14,7.3,12.3,0.58,NA
26,1762,loc8428,10574,NA,NA,512,0.64,NA,10.3,7.32,NA,NA,0.07
26,1762,loc8429,10575,NA,NA,460,0.66,NA,9.8,7.2,NA,NA,0.07
26,1762,loc8430,10576,NA,NA,669,0.68,NA,8.25,7.26,NA,NA,0.08
26,1762,loc8431,10577,NA,0.013,455,0.63,NA,6.7,7.07,NA,NA,0.07
26,1762,loc8432,10578,NA,NA,558,0.6,NA,10.6,7.24,NA,NA,0.1
26,1762,loc8433,10579,NA,0.01,477,0.7,NA,9.1,7.35,NA,NA,0.28
26,1762,loc8434,10580,NA,NA,651,0.69,NA,9.9,7.55,NA,NA,0.16
26,1762,loc8435,10581,NA,NA,650,0.69,NA,10.1,7.37,NA,0.62,0.06
26,1763,loc8436,10582,NA,NA,738,0.72,NA,8.8,7.58,NA,NA,0.11
26,1763,loc8437,10583,NA,NA,796,0.71,NA,3.41,7.51,NA,NA,0.1
